	Unnamed: 0	id	sentence	comment_cut	score	ratio
0	0	M3r4H7Ml6x8	여러가지로 오류가 많이 보이네요	['여러가지', '로', '오류', '가', '많이', '보이네요']	-1.6603958678418669	-0.93
1	1	M3r4H7Ml6x8	멀린..잊지않겠습니다ㅠㅠ	['멀린', '잊지', '않겠습니다']	0.011401422667819516	0.01
2	2	M3r4H7Ml6x8	에프터 쉐이브 섬광탄이 아니라, 빙결류탄(?) 아니였나 저거 던지는 장면 다음 씬이 모든 적들이 다 얼어 있는 장면인데	['에프', '터', '쉐', '이브', '섬광탄', '이', '아니라', '빙결', '류', '탄', '아니였나', '저', '거', '던지는', '장면', '다음', '씬', '이', '모든', '적', '들', '이', '다', '얼어', '있는', '장면', '인데']	2.4480146250202557	1.01
3	3	M3r4H7Ml6x8	마취시계는 코난이지	['마취', '시계', '는', '코난', '이지']	1.0826394000755923	0.64
4	4	M3r4H7Ml6x8	보고싶은데 청불 ㅂㄷㅂㄷ	['보고싶은데', '청불']	0.4248879359200358	0.33
5	5	M3r4H7Ml6x8	카우보이가 스파이	['카우보이', '가', '스파이']	1.1779785813303874	0.8
6	6	M3r4H7Ml6x8	하 킹스맨 보고싶은데 미성년자야ㅜㅜㅜㅜ	['하', '킹스', '맨', '보고싶은데', '미성년', '자', '야']	0.5069274568668144	0.27
7	7	M3r4H7Ml6x8	마취침 코난 아닌가?ㅋ	['마취', '침', '코난', '아닌가']	0.19202440768451706	0.12
8	8	M3r4H7Ml6x8	같은영상이 몇번이나 반복되는거	['같은', '영상', '이', '몇번', '이나', '반복', '되는거']	1.5607421596587496	0.85
9	9	M3r4H7Ml6x8	무엇보다도 우산 액션이 더 업그레이드된것 같고 또, 가방이 저런식으로라....와우~보고 싶게 만드네~<br>vod뜨기만 기다린다!	['무엇', '보다도', '우산', '액션', '이', '더', '업그레이드', '된것', '같고', '또', '가방', '이', '저런', '식', '으로', '라', '와우', '보고', '싶게', '만드', '네', 'vod', '뜨기만', '기다린다']	5.479582733257878	2.3
10	10	M3r4H7Ml6x8	이 동영상때문에 빨강도깨비님 채널을 구독햇다!	['이', '동영상', '때문', '에', '빨강', '도깨비', '님', '채널', '을', '구독', '햇', '다']	1.5075273359956265	0.73
11	11	M3r4H7Ml6x8	킹스맨2  배신자 개오짐ㅋㅋㅋ에이전트 위스키가 배신자임ㅋㅋㅋ	['킹스', '맨', '2', '배신자', '개오', '짐', '에이전트', '위스키', '가', '배신', '자임']	-0.5634474692800318	-0.28
12	12	M3r4H7Ml6x8	액션 개지리던데요 진짜..	['액션', '개지리', '던데', '요', '진짜']	1.2290771810556342	0.72
13	13	M3r4H7Ml6x8	나중에 vod뜨면 봐야겠습니다	['나중', '에', 'vod', '뜨면', '봐야겠습니다']	0.4248879359200358	0.25
14	14	M3r4H7Ml6x8	말로 표현못햐요 봐야 압니다 당장보세요!!	['말로', '표현', '못햐', '요', '봐야', '압니', '다', '당장', '보세요']	1.0418002795245886	0.53
15	15	M3r4H7Ml6x8	얼마나 지리길래~~~?	['얼마나', '지리길래']	0.7530906454103496	0.58
16	16	M3r4H7Ml6x8	킹스멘 골든서클... 악역이 시크릿 에이전트 때보다 개성이 부족해서 아쉬웠던...	['킹스', '멘', '골든', '서클', '악역', '이', '시크릿', '에이전트', '때', '보다', '개성', '이', '부족해서', '아쉬웠던']	6.53943505863537	3.05
17	17	M3r4H7Ml6x8	메너가 (촐카닥) 사람을  (철커덕) 만든돠 (촥)	['메너', '가', '촐카닥', '사람', '을', '철커덕', '만든돠', '촥']	0.3117579840354468	0.16
18	18	M3r4H7Ml6x8	킹스맨2중 위스키 스파이임ㅋㅋ	['킹스', '맨', '2', '중', '위스키', '스파이', '임']	1.5277469418185208	0.83
19	19	M3r4H7Ml6x8	도깨비님 가장 센 힘순위 해주세요	['도깨비', '님', '가장', '센', '힘', '순위', '해주세요']	0.8497758718400716	0.46
20	20	M3r4H7Ml6x8	ㄴㄴ 매너가 킹스맨을 각성한다	['매너', '가', '킹스', '맨', '을', '각성', '한', '다']	1.356703328706886	0.71
21	21	M3r4H7Ml6x8	저 채찍 치는 스테이츠맨 배신자임 대머리 멀린 죽음	['저', '채찍', '치는', '스테이', '츠맨', '배신', '자임', '대머리', '멀린', '죽음']	-1.153476910288087	-0.58
22	22	M3r4H7Ml6x8	킹스맨 시크릿에이전트때 해리가 발랜타인한태 머리에 총맛았는대 머리가 아니고 눈이었나보내요 거기서 전설이 죽은줄알고 놀랐는대 살아있어서 기쁨	['킹스', '맨', '시크릿', '에이전트', '때', '해리', '가', '발랜', '타인', '한', '태', '머리', '에', '총', '맛았', '는대', '머리', '가', '아니고', '눈', '이었나', '보내요', '거기', '서', '전설', '이', '죽은줄', '알', '고', '놀랐는대', '살아있어서', '기쁨']	4.7827979281860795	1.91
