,id,sentence,comment_cut,score,ratio
0,jmqeBRCW7w0,내 생각엔 나락으로 추락하는 DC 유니버스를 유일하게 구출할 수 있는 캐릭터는 할리퀸이라고 생각함. 배우랑 역할 완전 찰떡이고 가능성이 넘치는데.. DC야 생각 잘해라...,"['내', '생각', '엔', '나락', '으로', '추락', '하는', 'DC', '유니버스', '를', '유일하게', '구출', '할', '수', '있는', '캐릭터', '는', '할리퀸', '이라고', '생각', '함', '배우', '랑', '역할', '완전', '찰떡', '이고', '가능성', '이', '넘치는데', 'DC', '야', '생각', '잘', '해라']",2.4691488495752694,0.97
1,jmqeBRCW7w0,할리퀸 캐해석 너무 좋아요ㅠㅠㅠ<br>게다가 목소리도 입담도 좋아서 영상 너무 재밌게 봤습니당!!,"['할리퀸', '캐', '해석', '너무', '좋아요', '게다가', '목소리', '도', '입담', '도', '좋아서', '영상', '너무', '재밌게', '봤', '습', '니당']",4.592646598750776,2.06
2,jmqeBRCW7w0,와... 자동 자막 뜨는데 발음이...<br>넘나 잘 뜨는 것,"['와', '자동', '자막', '뜨는데', '발음', '이', '넘나', '잘', '뜨는', '것']",2.2568660949375197,1.13
3,jmqeBRCW7w0,뒤져요~ 임팩트 굳!,"['뒤져요', '임팩트', '굳']",-0.14862678101249704,-0.1
4,jmqeBRCW7w0,그만 알아보자,"['그만', '알아보자']",-0.8648357080166602,-0.66
5,jmqeBRCW7w0,😭좀 더 알아봐여..,"['좀', '더', '알아봐여']",0.0,0.0
6,jmqeBRCW7w0,조커 존나 섹시해 ㅠ,"['조커', '존나', '섹시해']",0.19089249035108707,0.13
7,jmqeBRCW7w0,배트맨tva는 뱃맨이나 모션등이 구리지만 여캐인 할리퀸이 이뻐서 계속봤었죠 근데 영화는 왜 그따구냐고!ㅠㅠㅠ,"['배트맨', 'tva', '는', '뱃맨', '이나', '모션', '등', '이', '구리', '지만', '여캐', '인', '할리퀸', '이', '이뻐서', '계속', '봤었죠', '근데', '영화', '는', '왜', '그', '따구냐고']",0.6427855270105617,0.27
8,jmqeBRCW7w0,여러분!! 아이비랑 할리퀸은 최신 코믹스에서 친구사이를 넘어서 서로 사귀는 관계로 나온답니다!! 아이비할리퀸 오래 이어져라~!!!,"['여러분', '아이비', '랑', '할리퀸', '은', '최신', '코믹스', '에서', '친구사이', '를', '넘어서', '서로', '사귀는', '관계', '로', '나온답니다', '아이비', '할리퀸', '오래', '이어져라']",0.07021167888264135,0.03
9,jmqeBRCW7w0,"<a href=""https://www.youtube.com/watch?v=jmqeBRCW7w0&amp;t=7m03s"">7:03</a> 저는커플.......","['703', '저', '는', '커플']",-1.2837910729958342,-0.8
10,jmqeBRCW7w0,@MΣLΟΠ 곧있으면 100일이예요: ),"['ML', '곧있으면', '100일', '이예요']",0.0,0.0
11,jmqeBRCW7w0,음... 부럽네. 하지만 나중에 깨질수 있음 조심하셈 여친한테 잘 해주고,"['음', '부럽네', '하지만', '나중', '에', '깨질수', '있음', '조심', '하', '셈', '여친', '한테', '잘', '해주고']",1.35805174828,0.63
12,jmqeBRCW7w0,아니 진짜 포이즌 아이비한테 모든 독 면역받아놓고 마취총에 리타이어는 좀...,"['아니', '진짜', '포이즌', '아이비', '한테', '모든', '독', '면역', '받아놓고', '마취', '총', '에', '리타', '이', '어는', '좀']",-3.4066826476533216,-1.55
