,id,sentence,comment_cut,score,ratio
0,78ZtR8gI_Kc,"브금 나만 불편함,,,,?","['브금', '나', '만', '불편함']",-2.0,-1.25
1,78ZtR8gI_Kc,김사부 여기서도 나오냐...;;;♥♥,"['김', '사부', '여기서도', '나오냐']",-0.07616579477921273,-0.05
2,78ZtR8gI_Kc,가마: 우당탕드랑탕퉁팎!!!툭<br>???: 죽여주시옵소서!!!<br>flex: ...? (뿌ㅅ... 뿌서졌어...),"['가마', '우당탕', '드랑탕퉁팎', '툭', '죽여주시', '옵소서', 'flex', '뿌', '뿌', '서', '졌어']",-1.7019943109236846,-0.83
3,78ZtR8gI_Kc,저떄부터 갈렸구나...,"['저떄', '부터', '갈렸구나']",0.10227762551080244,0.07
4,78ZtR8gI_Kc,이게봐로 이과지!!,"['이', '게', '봐로', '이과', '지']",0.16419562026490642,0.1
5,78ZtR8gI_Kc,"<a href=""https://www.youtube.com/watch?v=78ZtR8gI_Kc&amp;t=5m41s"">5:41</a> 이 신하는 나중에 조선 3대 암군 중 한 명인 선조로 환생합니다.ㅋㅋㅋㅋ","['541', '이', '신하', '는', '나중', '에', '조선', '3', '대', '암', '군', '중', '한', '명인', '선조', '로', '환생합니다']",0.42063405517295865,0.19
6,78ZtR8gI_Kc,스티브 잡스와 스티브 워즈니악 ㅋㅋㅋㅋㅋㅋㅋㅋ,"['스티브', '잡스', '와', '스티브', '워즈니악']",0.0,0.0
7,78ZtR8gI_Kc,문과와 이과의 만남ㅋㅋㅋㅋㅋ<br>과학이나 글자냐ㅋㅋㅋ,"['문과', '와', '이과', '의', '만남', '과학', '이나', '글자', '냐']",2.0330173271251804,1.04
8,78ZtR8gI_Kc,저 시대에 저 신분을 가지고 나라를 위해 백성을 위해 어떻게 저렇게 과감하고 냉철하고 논리적인 왕이 있을수가 있지?<br>신하들을 노예마냥 부려먹음에도 불구하고 능력 120% 끌어올리는 미친 왕임에도 자기 자신도 솔선수범해 한글을 남의 도움없이 지혼자 쳐만들은걸로 보아<br>세종은은 시간 여행자임이 틀림 없음 ㅇㅇ,"['저', '시대', '에', '저', '신분', '을', '가지', '고', '나라', '를', '위해', '백성', '을', '위해', '어떻게', '저렇게', '과감', '하고', '냉철하고', '논리', '적', '인', '왕', '이', '있을수가', '있지', '신하', '들', '을', '노예', '마냥', '부려', '먹음', '에도', '불구', '하고', '능력', '120', '끌어', '올리는', '미친', '왕임', '에도', '자기', '자신', '도', '솔선수범', '해', '한글', '을', '남', '의', '도움', '없이', '지', '혼자', '쳐', '만들은걸', '로', '보아세', '종은', '은', '시간', '여행', '자임', '이', '틀림', '없음']",-3.9765867711548872,-1.4
9,78ZtR8gI_Kc,세종이후로 사농공상이 굳어진거 아나<br>세종시대 노비는 어미성을 따른다<br>그래서 노비는 항상 절대 노비가 되었지..<br>조선의 역사는 선비가 만들었지만..대부분의 백성들은 그 속에서 고통 받아야했다..<br>결국 그들만의 리그에 그들만의 나라를 만들지.. 외세가 강제로 문을 열기 전까지는,"['세종', '이후', '로', '사농공상', '이', '굳어진거', '아', '나', '세종시', '대', '노비', '는', '어미', '성', '을', '따른', '다그', '래서', '노비', '는', '항상', '절대', '노비', '가', '되었지', '조선', '의', '역사', '는', '선비', '가', '만들었지만', '대부분', '의', '백성', '들', '은', '그', '속', '에서', '고통', '받아', '야했다', '결국', '그', '들', '만의', '리그', '에', '그', '들', '만의', '나라', '를', '만들지', '외세', '가', '강제', '로', '문', '을', '열기', '전', '까지는']",-4.582592528379988,-1.63
