,id,sentence,comment_cut,score,ratio
0,A3aL2shIKmM,허리 아플듯,"['허리', '아플듯']",0.0,0.0
1,A3aL2shIKmM,저런건 엄청난 교감없이는 불가능하다,"['저런건', '엄청난', '교감', '없이는', '불가능하다']",0.0,0.0
2,A3aL2shIKmM,헐 ㅋㅋ 그저 대단하단 말밖에;;; 😲😲😲,"['헐', '그저', '대단하단', '말', '밖에']",-1.2511661526832,-0.74
3,A3aL2shIKmM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알고리즘 고마워요,"['알고리즘', '고마워요']",0.0,0.0
4,A3aL2shIKmM,상상도 못한 개,"['상상', '도', '못', '한', '개']",0.0,0.0
5,A3aL2shIKmM,진짜 사랑스러우시겟네요,"['진짜', '사랑스러우시겟네요']",-0.7619771684948835,-0.59
6,A3aL2shIKmM,개 나이가 꽤 있을텐데<br>하늘나라 가면 아저씨 힘드시겠다,"['개', '나이', '가', '꽤', '있을텐데', '하늘나라', '가면', '아저씨', '힘드시겠다']",0.0,0.0
7,A3aL2shIKmM,아이 참 헷갈릴 뻔했네;; 이거 제목 잘못된듯요 아무리 봐도 강아지 닮은 사람만 보이지 강아지는 안보이는데요?,"['아이', '참', '헷갈릴', '뻔했네', '이', '거', '제목', '잘', '못', '된듯', '요', '아무리', '봐도', '강아지', '닮은', '사람', '만', '보이지', '강아지', '는', '안', '보이는데요']",-0.928581390339063,-0.4
8,A3aL2shIKmM,나만감동함?,"['나', '만', '감동', '함']",2.0,1.25
9,A3aL2shIKmM,순간저 개 전생에 사람인줄 ㄷㄷ,"['순간', '저', '개', '전생', '에', '사람인', '줄']",0.0,0.0
